id;tk_pendidikan_id;nama;status
D81A9BB6CFD26426E050640AF1080EB7;35;D-IV PENDIDIKAN ISLAM ANAK USIA DINI;1
D81A9BB6CFD36426E050640AF1080EB7;35;D-IV PENDIDIKAN JASAMANI, KESEHATAN, DAN REKREASI;1
D81A9BB6CFD46426E050640AF1080EB7;35;D-IV PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI;1
D81A9BB6CFD56426E050640AF1080EB7;35;D-IV PENDIDIKAN JASMANI, OLAHRAGA DAN KESEHATAN;1
D81A9BB6CFD66426E050640AF1080EB7;35;D-IV PENDIDIKAN KESEJAHTERAAN KELUARGA;1
D81A9BB6CFD76426E050640AF1080EB7;35;D-IV PENDIDIKAN KEWARGANEGARAAN DAN HUKUM;1
D81A9BB6CFD86426E050640AF1080EB7;35;D-IV PENDIDIKAN KHUSUS;1
D81A9BB6CFD96426E050640AF1080EB7;35;D-IV PENDIDIKAN KOMPUTER/INFORMATIKA;1
D81A9BB6CFDA6426E050640AF1080EB7;35;D-IV PENDIDIKAN KONSTRUKSI BANGUNAN;1
D81A9BB6CFDB6426E050640AF1080EB7;35;D-IV PENDIDIKAN KOPERASI;1
D81A9BB6CFDC6426E050640AF1080EB7;35;D-IV PENDIDIKAN KRISTEN ANAK USIA DINI;1
D81A9BB6CFDD6426E050640AF1080EB7;35;D-IV PENDIDIKAN KRIYA;1
D81A9BB6CFDE6426E050640AF1080EB7;35;D-IV PENDIDIKAN LUAR BIASA/PENDIDIKAN KHUSUS;1
D81A9BB6CFDF6426E050640AF1080EB7;35;D-IV PENDIDIKAN MANAJEMEN PERKANTORAN;1
D81A9BB6CFE06426E050640AF1080EB7;35;D-IV PENDIDIKAN MASYARAKAT;1
D81A9BB6CFE16426E050640AF1080EB7;35;D-IV PENDIDIKAN MUSIK;1
D81A9BB6CFE26426E050640AF1080EB7;35;D-IV PENDIDIKAN PROFESI AKUNTANSI;1
D81A9BB6CFE36426E050640AF1080EB7;35;D-IV PENDIDIKAN PROFESI AKUNTANSI PROFESI;1
D81A9BB6CFE46426E050640AF1080EB7;35;D-IV PENDIDIKAN PROFESI APOTEKER;1
D81A9BB6CFE56426E050640AF1080EB7;35;D-IV PENDIDIKAN PROFESI BIDAN;1
D81A9BB6CFE66426E050640AF1080EB7;35;D-IV PENDIDIKAN PROFESI DOKTER HEWAN;1
D81A9BB6CFE76426E050640AF1080EB7;35;D-IV PENDIDIKAN PROFESI GURU;1
D81A9BB6CFE86426E050640AF1080EB7;35;D-IV PENDIDIKAN PROFESI GURU SD;1
D81A9BB6CFE96426E050640AF1080EB7;35;D-IV PENDIDIKAN PROFESI KONSELOR;1
D81A9BB6CFEA6426E050640AF1080EB7;35;D-IV PENDIDIKAN PROFESI NERS;1
D81A9BB6CFEB6426E050640AF1080EB7;35;D-IV PENDIDIKAN SAINS;1
D81A9BB6CFEC6426E050640AF1080EB7;35;D-IV PENDIDIKAN SASTRA INDONESIA;1
D81A9BB6CFED6426E050640AF1080EB7;35;D-IV PENDIDIKAN SEJARAH DAN SOSIOLOGI;1
D81A9BB6CFEE6426E050640AF1080EB7;35;D-IV PENDIDIKAN SEKOLAH DASAR;1
D81A9BB6CFEF6426E050640AF1080EB7;35;D-IV PENDIDIKAN SENDRATASIK;1
D81A9BB6CFF06426E050640AF1080EB7;35;D-IV PENDIDIKAN SENI KARAWITAN AGAMA HINDU;1
D81A9BB6CFF16426E050640AF1080EB7;35;D-IV PENDIDIKAN SENI KERAJINAN;1
D81A9BB6CFF26426E050640AF1080EB7;35;D-IV PENDIDIKAN SENI PERTUNJUKAN;1
ff808081451ccd5c014521306a487831;30;D-III TEKNIK JALAN RAYA;1
8ae4828847ecb18b0147f5f36e9c4ee8;45;S-2 EKONOMI PUBLIK;1
8ae4828847ecb18b0147f5f43d1e4f46;45;S-2 PERENCANAAN KEBIJAKAN PUBLIK;1
8ae4828847ecb18b0147f5fef4ad55b9;45;S-2 MANAJEMEN SUMBER DAYA PERAIRAN;1
8ae4828847ecb18b0147f600fef0567c;45;S-2 KOMUNIKASI MEDIA;1
8ae4828847ecb18b0147f615131d668c;45;S-2 PERTANIAN BERKELANJUTAN;1
8ae4828847ecb18b0147f628764e0731;45;S-2 AKUNTANSI FORENSIK;1
8ae48289486a466501487dbad6f91d50;40;S-1/D-IV TEKNIK RADIOLOGI;1
8ae48289486a466501487dbb6f111d8e;40;S-1/D-IV TEKNIK ELEKTROMEDIK;1
8ae483a85f475763015f525fb25971fe;45;S-2 MASTER OF ENVIRONMENTAL AND ENERGY MANAGEMENT;1
7776B86240B02EA4E050640A29035807;35;D-IV REKAM MEDIS;1
8ae483a6696c524f01696fb223e556a7;35;D-IV MANAJEMEN TEKNIK STUDIO PRODUKSI;1
8ae483a7697027a90169763dec530219;35;D-IV TEKNIK KOMPUTER JARINGAN DAN MEDIA DIGITAL;1
8ae483a669dd662a0169e6eaa23b2b91;30;D-III TEKNOLOGI MEKANIKA PERKERETAAPIAN;1
8ae483a56e593c36016e59a8250b4e09;35;D-IV TADRIS IPA;1
8ae483a86e7a15f7016e7c608f04708c;45;S-2 ENERGY SYSTEM;1
B6BADBFBF5A17B4CE050640A290346EA;35;D-IV REKAYASA KRIPTOGRAFI;1
B6BADBFBF5A37B4CE050640A290346EA;35;D-IV REKAYASA KEAMANAN SIBER;1
8ae483a57a387302017a4378a6233535;30;D-III EKONOMI SUMBER DAYA;1
8ae483a57a387302017a437fd2c53566;30;D-III ILMU GIZI MASYARAKAT;1
8ae483c67da830f5017db921ded5321c;35;D-IV PENDIDIKAN ANAK USIA DINI;
8ae483c67da830f5017db93330ab331e;40;S-1 ILMU KOMPUTER DAN INFORMATIKA;
8ae483c67da830f5017db933bcda333c;40;S-1 PENDIDIKAN LINGKUNGAN;
8ae483c67da830f5017dbbe728e76ea2;40;S-1 PSKGJ PENDIDIKAN GURU MADRASAH IBTIDAIYAH;
8ae483c67da830f5017dbbe9b84e6fe4;40;S-1 PSKGJ PENDIDIKAN GURU SEKOLAH DASAR;
8ae483c67da830f5017dbbee29587183;40;S-1 TEKNIK INFORMATIKA MULTIMEDIA;
8ae483c67da830f5017dbbef2df671d5;40;S-1 TEKNIK SISTEM PEMBANGKITAN ENERGI;
8ae483c67da830f5017dbbf0a88d7260;40;S-1 TEKNOLOGI PERMAINAN;
8ae483c67da830f5017dbbf0fab97274;40;S-1 TEKNOLOGI PRODUKSI DAN MANAJEMEN PERIKANAN BUDIDAYA;
8ae482865766911101576ab11d2d7fc2;50;S-3 PENDIDIKAN GURU RA;1
8ae482865766911101576adcca442e60;45;S-2 HUKUM UMUM;1
76C7CBFF28FA66B8E050640A290312A2;45;SPESIALIS-I KEPERAWATAN ANAK;1
76F129904E2ABEA4E050640A29037BA2;35;D-IV KEDOKTERAN HEWAN;1
76FC817AFBC30BEFE050640A29034F62;35;D-IV SENI DRAMA;1
76FC817AFBC60BEFE050640A29034F62;40;S-1 PENDIDIKAN BIMBINGAN PENYULUHAN DAN KONSELING;1
77747E3ADB12B3B4E050640A2903143A;30;D-III MANAJEMEN TRANSPORTASI PERKERETAAPIAN;1
8ae483a768cb79aa0168ff5c18793ad2;40;S-1 ILMU EKONOMI DAN KEUANGAN ISLAM;
8ae483a769385f9a0169476d586756dd;15;SLTA ADMINISTRASI PERKANTORAN;1
8ae483a7695ba9d001695ce2ff9f33c0;45;S-2 PENGKAJIAN BAHASA;1
ff80808147e76ffd0147f27eacd34632;40;S-1 FISLSAFAT;1
ff80808147e76ffd0147f28285c34867;40;S-1 ILMU KEBIDANAN;1
ff80808147e76ffd0147f283e19048c0;40;S-1 ILMU OLAHRAGA;1
ff80808147e76ffd0147f2ab7d7c57dc;40;PENDIDIKAN OLAHRAGA;1
ff80808147e76ffd0147f2abe13357f1;45;S-2 TEKNIK ELEKTRONIKA DAN INSTRUMENTASI;1
ff80808147e76ffd0147f64d3e9c29b7;45;S-2 PEMBANGUNAN SOSIAL DAN KESEJAHTERAAN (PSDK);1
ff80808147e76ffd0147f6a19fb0186c;40;S-1 MANAJEMEN LINGKUNGAN;1
ff80808147e76ffd0147f767795d0234;45;S-2 AGRIBISNIS HASIL PERTANIAN;1
ff80808147e76ffd0147f77b49180f5a;45;S-2 MANAJEMEN DAN KEBIJAKAN LINGKUNGAN;1
ff80808147fbda3d0147fc831eac47f1;45;S-2 LINGUISTIK (S1 SASTRA DAERAH BALI);1
ff80808147fbda3d0147fc849e5948ad;45;S-2 EKONOMI SUMBER DAYA DAN LINGKUNGAN;1
ff808081481c2eeb01481f9864526488;40;S-1 MODE;1
ff80808148206dee01483580eb462940;40;S-1 PENDIDIKAN AGROTEKNOLOGI;1
8ae48289485416630148544820863337;45;S-2 MAGISTER PENGKAJIAN/PENCIPTAAN SENI MUSIK (OBOE);1
ff808081486a12f6014878c261115c13;45;S-2 SASTRA KAWI;1
8ae4828855e6d3740155e77e02d95bc5;40;S-1 PENDIDIKAN GURU MATEMATIKA;1
8ae4828558942774015896d9e3d90567;45;MAGISTER HUKUM INTERNASIONAL;1
8ae483c579f6c4c7017a12c9826e591b;35;D-IV ADMINISTRASI BISNIS OTOMOTIF;1
8ae483c579f6c4c7017a12f72ea56e30;35;D-IV PENGELOLAAN ARSIP DAN REKAMAN INFORMASI;
C67D8EA62E499363E050640AF10855E7;40;S-1 MANAJEMEN PENDIDIKAN KRISTEN;1
C67D8EA62E4A9363E050640AF10855E7;45;S-2 TEOLOGI (KRISTEN);1
8ae483a57da8322f017dbbdd8e5567d6;40;S-1 MANAJEMEN TATA HIDANGAN;
8ae483a57da8322f017dc35581f53630;45;S-2 EKONOMI SUMBER DAYA ALAM DAN LINGKUNGAN;
8ae483a57da8322f017dc356999a363b;45;S-2 ENERGI DAN TERBARUKAN;
8ae483a57da8322f017dc358d5e6364a;45;S-2 FARMASI KONSENTRASI BIOLOGI FARMASI;
8ae483a57da8322f017dc370a4433916;50;S-3 ARCHITECTURAL AND CIVIL ENGINEERING;
8ae483a57da8322f017dc3728d043926;50;S-3 ENTOMOLOGI PERTANIAN;
8ae483a57da8322f017dc377881f394a;50;S-3 LIFE SCIENCES;
8ae483a57da8322f017dc37a18ab396b;50;S-3 PENDIDIKAN NON FORMAL;
8ae483a57da8322f017dc382006e39f4;50;S-3 TEKNOLOGI INDUSTRI PERTANIAN KAJIAN TEKNIK SISTEM DAN MANAJEMEN AGROINDUSTRI;
8ae483c57dd5e9f3017ddcb5efda4025;45;S-2 MAGISTER ILMU KESEHATAN GIGI;
8ae483c57dd5e9f3017ddcb7de52403c;45;S-2 MAGISTER NUTRISI TERNAK;
8ae483c57dd5e9f3017ddcb92c554045;45;S-2 MAGISTER PENGELOLAAN AIR;
8ae483c57dd5e9f3017ddcbb2b7b4055;45;S-2 MAGISTER SAINS ILMU PENGELOLAAN HASIL HUTAN;
8ae483c57dd5e9f3017ddcbed95e4074;45;S-2 MANAJEMEN INDUSTRI PERTANIAN;
8ae483c57dd5e9f3017ddcc3fc184093;45;S-2 MASTER IN DIGITAL BISNIS;
8ae483c57dd5e9f3017ddcc8e01e40c0;45;S-2 MIKROBIOLOGI MEDIK (S-1 PROFESI DOKTER HEWAN);
8ae483c57dd5e9f3017ddcd41b404127;45;S-2 PEMULIHAN TANAMAN;
8ae483c57dd5e9f3017ddcda43584150;45;S-2 PENDIDIKAN ILMU INFORMATIKA;
8ae483c57dd5e9f3017ddcdb089f4163;45;S-2 PENDIDIKAN JASMANI OLAHRAGA DAN KESEHATAN;
8ae483a67dd5ea51017ddfe0ae2145cc;50;S-3 SAINS ANGKASA;
8ae483a67dd5ea51017ddfe45a3c46fd;50;S-3 SPORT ECONOMIC AND MANAGEMENT;
8ae483a67dd5ea51017ddff3d9244e3a;50;S-3 TEKNIK SIPIL TRANSPORTASI;
8ae483a67dd5ea51017ddff4b75e4e9c;50;S-3 TEKNIK SISTEM DAN INDUSTRI;
8ae483a56ad8afbc016ad9128f462e8c;45;S-2 EKONOMI TERAPAN;
8ae483a576040e0001760a0dad152c72;45;S-2 ADVANCED LIFE SCIENCES;
8ae483c67da830f5017dc339948f3e10;45;S-2 TEKNOLOGI PRODUKSI TERNAK;
8ae483c67da830f5017dc3582f5e3f15;45;S-2 MARINE AND OFFSHORE ENGINEERING;
8ae483c67da830f5017dc35bb64a3f57;45;S-2 PENDIDIKAN BAHASA FRANCAIS LANGUE ENTRANGERE;
8ae483c67da830f5017dc3618e9f3fb2;45;S-2 KEAMANAN INFORMASI;
8ae483c67da830f5017dc364fa013fd9;45;S-2 KESEHATAN MASYARAKAT (DOKTER UMUM);
8ae483c67da830f5017dc3662f243fed;45;S-2 KEUANGAN DAN PERBANKAN SYARIAH TERAPAN;
8ae483c67da830f5017dc36c7849403b;17;SLTA KEJURUAN - STM MEKANIK AUTOMOTIF;
8ae483c67da830f5017dc37eed6440d5;17;SLTA KEJURUAN BUDIDAYA TANAMAN;
8ae483c67da830f5017dc39bd74341a1;15;SMA TEKNIK AUDIO;
8ae483c67da830f5017dc3a3f26541ec;40;SPESIALIS-I ILMU KESEHATAN TELINGA, HIDUNG, TENGGOROK, BEDAH KEPALA LEHER;
8ae483a67dd5ea51017ddb25f93740b7;40;S-1 ADMINISTRASI BISNIS INTERNASIONAL;
8ae483a67dd5ea51017ddb30586b4650;40;S-1 AKUNTANSI KEUANGAN PERUSAHAAN;
8ae483a67dd5ea51017ddb39a2814af4;45;S-2 GIZI KLINIS;
8ae483a67dd5ea51017ddbb17d626b67;40;S-1 ENTOMOLOGI PERTANIAN;
8ae483a67dd5ea51017ddbb7bc646e33;45;S-2 HUKUM PETAHANAN;
8ae483a67dd5ea51017ddbb823ea6e8c;40;S-1 FARMASI INDUSTRI;
8ae483a67dd5ea51017ddbb856c76e95;40;S-1 TEKNIK KELISTRIKAN KAPAL;
8ae483a67dd5ea51017ddbc436f87419;40;S-1 TEKNIK KONSERVASI ENERGI;
8ae483a67dd5ea51017ddbc610c57522;40;S-1 SENI PEDALANGAN SUNDA;
8ae483a67dd5ea51017ddbc7e94576e9;40;S-1 TEKNIK PEMBANGKIT TENAGA LISTRIK;
8ae483a67dd5ea51017ddc0e47671354;40;S-1 PRODUKSI TANAMAN PANGAN;
8ae483a67dd5ea51017ddc0ff32913e8;40;S-1 PENGOLAHAN DAN PENYIMPANAN HASIL PERIKANAN;
8ae483c57dd5e9f3017ddc10bd0527f8;45;S-2 PENGKAJIAN SENI PERTUNJUKAN DAN SENI RUPA (S-1 TEATER);
8ae483c57dd5e9f3017ddc191d702ac9;45;S-2 KEUANGAN PUBLIK;
8ae483c57dd5e9f3017ddc1ae8812b5e;45;S-2 KLIMATOLOGI PERTANIAN;
8ae483a57da8322f017dc35f31213863;45;S-2 FISIKA KONSENTRASI TEORI ATOM DAN INTI;
8ae483c57dd5e9f3017ddc1c167d2bbd;45;S-2 KONSERVASI LAUT;
8ae483c57dd5e9f3017ddc1df48c2c41;45;S-2 SENI (S-1 PENDIDIKAN SENI DRAMA, TARI DAN MUSIK);
8ae483c57dd5e9f3017ddc1e8e312c79;45;S-2 SENI (S-1 SENI MUSIK);
8ae483c57dd5e9f3017ddcbba5104059;45;S-2 MAGISTER TEKNIK MESIN PERTANIAN DAN PANGAN;
8ae483c57dd5e9f3017ddcc76bb840b1;45;S-2 MEDICAL EDUCATION UNIT;
8ae483c57dd5e9f3017ddccc895440d8;45;S-2 MITIGASI BENCANA;
8ae483a67dd5ea51017ddfe368b1468d;50;S-3 SISTEM INFORMASI BISNIS;
8ae483a67dd5ea51017ddff9944a50a3;50;S-3 TEKNOLOGI PERTANIAN;
8ae483a67dd5ea51017de01e424c61ac;17;SLTA KEJURUAN - STM ELEKTRO;
8ae483a67dd5ea51017de06a2a100cf3;40;S-1 KARAWITAN MELAYU;
8ae483a67dd5ea51017de084e6891b44;40;S-1 PENDIDIKAN VOKASIONAL SENI KULINER;
8ae483a67dd5ea51017de0d9fa3c38b0;40;S-1 KEGURUAN DAN ILMU PENDIDIKAN, EKONOMI;
8ae483a67dd5ea51017de0da492c38d1;40;S-1 TEKNOLOGI MEKANIK INDUSTRI;
8ae483a67dd5ea51017de0de336e3a89;40;S-1 TEKNOLOGI REKAYASA PERANCANGAN MANUFAKTUR;
8ae483a67dd5ea51017de0dea65c3ab8;40;S-1 TEKNOLOGI REKAYASA TELEKOMUNIKASI;
8ae483a67dd5ea51017de0e352213cad;35;D-IV STATISTIKA TERAPAN;
8ae483a67dd5ea51017de0f5a8804465;40;S-1 SOSIAL ANTROPOLOGI;
ff80808145d1333b0145e055521a69d5;40;S-1/A-IV DAKWAH ISLAM;1
ff8080814b49b42b014b5772c9f82ca7;30;D-III AKUNTANSI DAN MANAJEMEN PERPAJAKAN;1
ff80808155ec20660155fc1be4642a74;45;TEKNOLOGI INDUSTRI ELEKTRONIKA;1
5898CBE48429EDCFE050640A2A0287B9;45;S-2 ADMINISTRASI PENDIDIKAN ISLAM;1
5898CBE4842AEDCFE050640A2A0287B9;45;S-2 AHWAL AL SYAKHSIYYAH;1
5898CBE4842BEDCFE050640A2A0287B9;45;S-2 AKUNTANSI LEMBAGA KEUANGAN SYARI`AH;1
5898CBE4842CEDCFE050640A2A0287B9;45;S-2 AKUNTANSI MANAJEMEN PERBANKAN;1
5898CBE4842DEDCFE050640A2A0287B9;45;S-2 AKUNTANSI PERBANKAN SYARI`AH;1
5898CBE4842EEDCFE050640A2A0287B9;45;S-2 ALJABAR;1
5898CBE4842FEDCFE050640A2A0287B9;45;S-2 AL-QUR`AN DAN TAFSIR;1
5898CBE48430EDCFE050640A2A0287B9;45;S-2 ARSITEKTUR ISLAM;1
5898CBE48431EDCFE050640A2A0287B9;45;S-2 ASURANSI SYARI`AH;1
5898CBE48432EDCFE050640A2A0287B9;45;S-2 BIMBINGAN DAN PENYULUHAN ISLAM;1
5898CBE48433EDCFE050640A2A0287B9;45;S-2 BIMBINGAN KONSELING KRISTEN;1
5898CBE48434EDCFE050640A2A0287B9;45;S-2 BIMBINGAN PENYULUHAN ISLAM;1
5898CBE48435EDCFE050640A2A0287B9;45;S-2 BIMBINGAN PENYULUHAN;1
5898CBE48436EDCFE050640A2A0287B9;45;S-2 BIOMEDIK + PROFESI DOKTER;1
5898CBE48437EDCFE050640A2A0287B9;45;S-2 BRAHMAWIDYA;1
5898CBE48438EDCFE050640A2A0287B9;45;S-2 DAKWAH DAN PENGEMBANGAN MASYARAKAT ISLAM;1
5898CBE4843CEDCFE050640A2A0287B9;45;S-2 EKONOMI DAN KEUANGAN SYARI`AH;1
5898CBE4843DEDCFE050640A2A0287B9;45;S-2 EKONOMI KEUANGAN SYARI`AH;1
5898CBE4843FEDCFE050640A2A0287B9;45;S-2 ENGLISH FOR TOURISM;1
5898CBE48440EDCFE050640A2A0287B9;45;S-2 ETIKA TASAWUF;1
5898CBE48441EDCFE050640A2A0287B9;45;S-2 EVALUASI PENDIDIKAN ISLAM;1
5898CBE48442EDCFE050640A2A0287B9;45;S-2 EVALUASI PENELITIAN;1
5898CBE48443EDCFE050640A2A0287B9;45;S-2 FARMASI + PROFESI APOTEKER;1
5898CBE48444EDCFE050640A2A0287B9;45;S-2 FILSAFAT DAN AGAMA;1
5898CBE48445EDCFE050640A2A0287B9;45;S-2 FIQH KOMPERATIF;1
5898CBE48446EDCFE050640A2A0287B9;45;S-2 FIQH MAWARIS;1
5898CBE48447EDCFE050640A2A0287B9;45;S-2 FIQH MODERN;1
5898CBE48448EDCFE050640A2A0287B9;45;S-2 FIQH MUAMALAH;1
5898CBE48449EDCFE050640A2A0287B9;45;S-2 FIQH SIYASAH;1
5898CBE4844AEDCFE050640A2A0287B9;45;S-2 FPOK;1
5898CBE4844BEDCFE050640A2A0287B9;45;S-2 HTN;1
5898CBE4844CEDCFE050640A2A0287B9;45;S-2 HUKUM BISNIS ISLAM;1
5898CBE4844DEDCFE050640A2A0287B9;45;S-2 HUKUM EKONOMI SYARI`AH;1
8ae483c57dd5e9f3017ddc27038d2eb8;45;S-2 LINGUISTIK KONSENTRASI BAHASA INGGRIS;
5898CBE4844EEDCFE050640A2A0287B9;45;S-2 HUKUM SYARI`AH;1
5898CBE4844FEDCFE050640A2A0287B9;45;S-2 ILMU AL-QUR`AN DAN TAFSIR;1
5898CBE48450EDCFE050640A2A0287B9;45;S-2 ILMU BIOLOGI;1
5898CBE48451EDCFE050640A2A0287B9;45;S-2 ILMU EKONOMI DAN PEMBANGUNAN;1
5898CBE48452EDCFE050640A2A0287B9;45;S-2 ILMU EKONOMI SYARI`AH;1
5898CBE48453EDCFE050640A2A0287B9;45;S-2 ILMU HUKUM KENOTARIATAN;1
5898CBE48454EDCFE050640A2A0287B9;45;S-2 ILMU KOMUNIKASI DAN DAKWAH;1
5898CBE48455EDCFE050640A2A0287B9;45;S-2 ILMU KOMUNIKASI DAN MEDIA;1
5898CBE48456EDCFE050640A2A0287B9;45;S-2 ILMU KOMUNIKASI DAN PENYIARAN ISLAM;1
5898CBE48457EDCFE050640A2A0287B9;45;S-2 ILMU KOMUNIKASI ISLAM;1
5898CBE48458EDCFE050640A2A0287B9;45;S-2 ILMU KOMUNIKASI JURNALISTIK;1
5898CBE48459EDCFE050640A2A0287B9;45;S-2 ILMU KONSELING;1
5898CBE4845AEDCFE050640A2A0287B9;45;S-2 ILMU PENDIDIKAN DASAR ISLAM;1
5898CBE4845BEDCFE050640A2A0287B9;45;S-2 ILMU POLITIK ISLAM;1
5898CBE4845CEDCFE050640A2A0287B9;45;S-2 ILMU SENI MUSIK;1
5898CBE4845DEDCFE050640A2A0287B9;45;S-2 ILMU TEOLOGI KRISTEN;1
5898CBE4845EEDCFE050640A2A0287B9;45;S-2 INNOVASI KURIKULUM;1
5898CBE4845FEDCFE050640A2A0287B9;45;S-2 INTERDISIPLINARY ISLAMIC STUDIES;1
5898CBE48461EDCFE050640A2A0287B9;45;S-2 INTERDISIPLINARY ISLAMIC STUDIES - ILMU PERPUSTAKAAN;1
5898CBE48462EDCFE050640A2A0287B9;45;S-2 IPS UMUM;1
5898CBE48463EDCFE050640A2A0287B9;45;S-2 IQTISHAD;1
5898CBE48464EDCFE050640A2A0287B9;45;S-2 JURNALISME;1
5898CBE48465EDCFE050640A2A0287B9;45;S-2 JURNALISTIK ISLAM;1
5898CBE48466EDCFE050640A2A0287B9;45;S-2 KAJIAN BUDAYA DAN PENDIDIKAN AGAMA BUDDHA;1
5898CBE48467EDCFE050640A2A0287B9;45;S-2 KATEKETIK;1
5898CBE48468EDCFE050640A2A0287B9;45;S-2 KEUANGAN DAN PERBANKAN SYARI`AH;1
5898CBE48469EDCFE050640A2A0287B9;45;S-2 KEUANGAN SYARI`AH;1
5898CBE4846AEDCFE050640A2A0287B9;45;S-2 KIMIA PANGAN;1
5898CBE4846BEDCFE050640A2A0287B9;45;S-2 KOMUNIKASI DAKWAH;1
5898CBE4846CEDCFE050640A2A0287B9;45;S-2 KURIKULUM DAN MANAJEMEN PENDIDIKAN;1
5898CBE4846DEDCFE050640A2A0287B9;45;S-2 LINGUISTIK BAHASA INGGRIS;1
5898CBE4846EEDCFE050640A2A0287B9;45;S-2 LINGUISTIK TERAPAN BAHASA INGGRIS;1
5898CBE4846FEDCFE050640A2A0287B9;45;S-2 LINGUSITIK;1
5898CBE48472EDCFE050640A2A0287B9;45;S-2 MANAJEMEN AKUNTANSI;1
5898CBE48473EDCFE050640A2A0287B9;45;S-2 MANAJEMEN BISNIS SYARI`AH;1
5898CBE48474EDCFE050640A2A0287B9;45;S-2 MANAJEMEN DAN INVESTASI SYARI`AH;1
5898CBE48475EDCFE050640A2A0287B9;45;S-2 MANAJEMEN EKONOMI;1
5898CBE48476EDCFE050640A2A0287B9;45;S-2 MANAJEMEN HAJI DAN UMROH;1
5898CBE48477EDCFE050640A2A0287B9;45;S-2 MANAJEMEN INFORMASI DAN PERPUSTAKAAN;1
5898CBE48478EDCFE050640A2A0287B9;45;S-2 MANAJEMEN KEUANGAN BANK SYARI`AH;1
5898CBE4847AEDCFE050640A2A0287B9;45;S-2 MANAJEMEN KONFLIK;1
8ae482894821745f0148309642010811;40;S-1 PENYULUH PERKEBUNAN;1
ff808081484546ce014853a5294b2981;30;D-III TEKNISI KOMPUTER JARINGAN;1
ff8080814855088f0148582f17724b95;30;D-III BIDANG ILMU PELAYARAN;1
ff80808149a414410149c6af122a30df;45;S-2 SPESIALIS ILMU BEDAH;1
8ae483a768cb79aa0168fec5aed62526;40;S-1 TERAPI GIGI;
B46E4045C13D517FE050640A29033CE0;50;S-3 KEPENDIDIKAN;1
8ae483a57a387302017a4379ed883539;30;D-III ILMU PERENCANAAN WILAYAH;1
8ae483a57a387302017a437adc43353f;30;D-III ILMU PERENCANAAN WILAYAH DAN PEDESAAN;1
8ae483c67c2a620b017c77b38d762a39;40;S-1 AKHWAL AL-SYAKHSHIYYAH;
8ae483a57da8322f017db94f4ba13f31;40;S-1 THEOLOGI PASTORAL KONSELING;
8ae483c67da830f5017dbbe466076dba;40;S-1 PSKGJ PENDIDIKAN BAHASA INGGRIS;
8ae483c67da830f5017dbbe7fcd46ee0;40;S-1 PSKGJ PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI;
8ae483c67da830f5017dbbef71af71ed;40;S-1 TEKNOLOGI INDUSTRI DAN MANAJEMEN PERIKANAN BUDIDAYA;
8ae483c67da830f5017dbbf14c6a7286;40;S-1 TEKNOLOGI PRODUKSI DAN PENGEMBANGAN MASYARAKAT PERTANIAN;
8ae483c67da830f5017dbbf91e39752c;40;S-1 PJJ PENDIDIKAN GURU SEKOLAH DASAR;
8ae483c67da830f5017dbbf981df7553;40;S-1 PJJ TEKNIK INFORMATIKA;
8ae483a57da8322f017dbbfa649b755c;17;SLTA KEJURUAN - SMEA LISTRIK INTALASI;
8ae483a57da8322f017dbbfaf42d75a3;17;SLTA KEJURUAN - SMEA PENJUALAN;
8ae483a57da8322f017dbc0062a578fe;45;DOKTER SPESIALIS JIWA SUB SPESIALIS KEDOKTERAN JIWA ADIKSI/PSIKOGERIATRI/PSIKIATRI FORENSIK;
8ae483c67da830f5017dbcbf26153324;17;SLTA KEJURUAN - STM MESIN PERKAKAS;
8ae483c67da830f5017dbcc0861d3383;17;SLTA KEJURUAN - STM TEKNIK AUTOMOTIF;
8ae483c67da830f5017dbcc1975633df;17;SLTA KEJURUAN - STM TEKNIK INSTALASI LISTRIK;
8ae483c67da830f5017dbcc3746e3498;17;SLTA KEJURUAN - STM TEKNIK SURVEI DAN PEMETAAN;
8ae483c67da830f5017dc1fcc11105dc;30;D-III TERAPIS GIGI DAN MULUT;
8ae483c67da830f5017dc1fd20d605f3;35;D-IV AGROINDUSTRI PANGAN;
8ae483c67da830f5017dc206e50908fb;40;S-1 MANAJEMEN BISNIS SYARIAH;
8ae483c67da830f5017dc2082589095e;40;S-1 BAHASA MANDARIN DAN KEBUDAYAAN TIONGKOK;
8ae483c67da830f5017dc208bbc10986;40;S-1 KESEHATAN MASYARAKAT MINAT KESELAMATAN DAN KESEHATAN;
8ae483c67da830f5017dc2097fb609c1;40;S-1 TATA KELOLA SENI;
8ae483c67da830f5017dc2123b1c0c05;45;S-2 PENGOLAHAN HASIL PERIKANAN;
8ae483a57da8322f017dc222775209ec;45;S-2 KEBIJAKAN PENDIDIKAN;
8ae483a57da8322f017dc353d4c135f0;45;S-2 CHEMICAL PROCESS ENGINEERING;
8ae483a57da8322f017dc3550d4e362c;45;S-2 EKONOMI KEUANGAN SYARIAH;
8ae483a57da8322f017dc355cc063633;45;S-2 EKONOMI SUMBER DAYA LAUT TROPIKA;
8ae483a57da8322f017dc358096c3643;45;S-2 FARMAKOLOGI (PROFESI APOTEKER);
8ae483a57da8322f017dc35861e13644;45;S-2 FARMASI (PROFESI APOTEKER);
