"id","pId","name","jenjang_id","kualifikasi_id","url","open","aktif","kelas_jab"
"3503038","3503","Pengelola Pendaftaran/ Pembatalan Haji",\N,\N,\N,\N,"Y","6"
"3503039","3503","Pengelola Urusan Agama",\N,\N,\N,\N,"Y","6"
"3503034","3503","Pengelola Kegiatan Hari Besar Keagamaan",\N,\N,\N,\N,"Y","6"
"3503033","3503","Pengelola Data Bimbingan Pendaftaran",\N,\N,\N,\N,"Y","6"
"3503032","3503","Pengelola Bantuan Keagamaan",\N,\N,\N,\N,"Y","6"
"3503031","3503","Pengelola Administrasi Komisi Pengawas Haji Indonesia",\N,\N,\N,\N,"Y","6"
"3503030","3503","Pengawas Pentashihan",\N,\N,\N,\N,"Y","7"
"3503029","3503","Pemandu Kerukunan Umat Beragama",\N,\N,\N,\N,"Y","5"
"3503028","3503","Analis Wakaf",\N,\N,\N,\N,"Y","7"
"3503027","3503","Analis Sarana Prasarana Ibadah",\N,\N,\N,\N,"Y","7"
"3503026","3503","Analis Rumah Ibadah",\N,\N,\N,\N,"Y","7"
"3503024","3503","Analis Potensi Masjid",\N,\N,\N,\N,"Y","7"
"3503025","3503","Analis Potensi Umat",\N,\N,\N,\N,"Y","7"
"3503023","3503","Analis Permasalahan",\N,\N,\N,\N,"Y","7"
"3503022","3503","Analis Pentashih Mushaf Al-Quran",\N,\N,\N,\N,"Y","7"
"3503020","3503","Analis Pendidik dan/ Atau Santri",\N,\N,\N,\N,"Y","7"
"3503021","3503","Analis Pendidikan Khonghucu",\N,\N,\N,\N,"Y","7"
"3503019","3503","Analis Pendayagunaan Lembaga Keagamaan",\N,\N,\N,\N,"Y","7"
"3503015","3503","Analis Metalografi",\N,\N,\N,\N,"Y","7"
"3503016","3503","Analis Pelaksanaan Program Kepercayaan Terhadap Tuhan Yang Maha Esa dan Tradisi",\N,\N,\N,\N,"Y","7"
"3503018","3503","Analis Pembinaan Umat",\N,\N,\N,\N,"Y","7"
"3503017","3503","Analis Pelayanan dan Bimbingan Usaha Panas Bumi",\N,\N,\N,\N,"Y","7"
"3503014","3503","Analis Manajemen Lembaga Keagamaan",\N,\N,\N,\N,"Y","7"
"3503013","3503","Analis Lembaga Pengembangan Pesta Paduan Suara Gerejawi",\N,\N,\N,\N,"Y","7"
"3503012","3503","Analis Lembaga Keagamaan",\N,\N,\N,\N,"Y","7"
"3503011","3503","Analis Lembaga Dakwah/  Keagamaan",\N,\N,\N,\N,"Y","7"
"3503010","3503","Analis Kerjasama Lembaga Keagamaan",\N,\N,\N,\N,"Y","7"
"3503008","3503","Analis Kehidupan Agama",\N,\N,\N,\N,"Y","7"
"3503009","3503","Analis Kepala Madrasah",\N,\N,\N,\N,"Y","7"
"3503007","3503","Analis Kapasitas Kepala Madrasah",\N,\N,\N,\N,"Y","7"
"3503006","3503","Analis Hubungan Antar lembaga Kepercayaan",\N,\N,\N,\N,"Y","7"
"3503005","3503","Analis Haji",\N,\N,\N,\N,"Y","7"
"3503003","3503","Analis dana Haji",\N,\N,\N,\N,"Y","7"
"3503004","3503","Analis Dokumen Perizinan Penyelenggara Ibadah Haji Khusus",\N,\N,\N,\N,"Y","7"
"3503002","3503","Analis Budaya Keagamaan",\N,\N,\N,\N,"Y","7"
"3503","35","Agama",\N,\N,\N,\N,"Y","0"
"3503001","3503","Analis Bina Kehidupan Agama",\N,\N,\N,\N,"Y","7"
"3502009","3502","Pengelola Sistem Informasi Kependudukan",\N,\N,\N,\N,"Y","6"
"3502008","3502","Pengadministrasi Akta Kelahiran dan Kematian",\N,\N,\N,\N,"Y","5"
"3502007","3502","Analis Pemerintahan Umum dan Otonomi Daerah",\N,\N,\N,\N,"Y","7"
"3502006","3502","Analis Pemerintahan Pusat",\N,\N,\N,\N,"Y","7"
"3502003","3502","Analis Desa/ Kelurahan",\N,\N,\N,\N,"Y","7"
"3502004","3502","Analis Kependudukan dan Pencatatan Sipil",\N,\N,\N,\N,"Y","7"
"3502005","3502","Analis Pemerintah Daerah",\N,\N,\N,\N,"Y","7"
"3502001","3502","Analis Administrasi Perizinan Penelitian",\N,\N,\N,\N,"Y","7"
"3502002","3502","Analis Badan Layanan Umum",\N,\N,\N,\N,"Y","7"
"3502","35","Administrasi kependudukan dan pencatatan sipil",\N,\N,\N,\N,"Y","0"
"350112023","350112","Penyusun Rencana Tatalaksana Laboratorium",\N,\N,\N,\N,"Y","7"
"350112022","350112","Penyusun Rencana Tatalaksana Instalasi",\N,\N,\N,\N,"Y","7"
"350112021","350112","Penyusun Rencana Kerja dan Anggaran Sistem dan Metoda",\N,\N,\N,\N,"Y","7"
"350112020","350112","Penyusun Petunjuk Pelaksanaan Anggaran Pendapatan dan Belanja Daerah",\N,\N,\N,\N,"Y","7"
"350112019","350112","Penyusun Norma, Standar, Prosedur dan Kriteria",\N,\N,\N,\N,"Y","7"
"350112018","350112","Penyusun dan Pengolah Instrumen",\N,\N,\N,\N,"Y","7"
"350112015","350112","Penyusun Bahan Pengembangan Regulasi",\N,\N,\N,\N,"Y","7"
"350112016","350112","Penyusun Bahan Prasarana Penerapan Standar",\N,\N,\N,\N,"Y","7"
"350112017","350112","Penyusun Bahan Rencana Kerja dan Anggaran Sistem dan Metoda",\N,\N,\N,\N,"Y","7"
"350112013","350112","Penyusun Bahan Penerapan Standar Sukarela dan Penanganan Pengaduan",\N,\N,\N,\N,"Y","7"
"350112014","350112","Penyusun Bahan Penerapan Standar Wajib dan Penanganan Pengaduan",\N,\N,\N,\N,"Y","7"
"350112012","350112","Penyusun Bahan Kebijakan",\N,\N,\N,\N,"Y","7"
"350112010","350112","Pengelola Pemberi Ketatalaksanaan Pelayanan Perizinan",\N,\N,\N,\N,"Y","6"
"350112011","350112","Pengolah Data Standar Biaya",\N,\N,\N,\N,"Y","6"
"350112008","350112","Pengelola Dokumen Perizinan",\N,\N,\N,\N,"Y","6"
"350112009","350112","Pengelola Layanan Operasional",\N,\N,\N,\N,"Y","6"
"350112007","350112","Pengelola Bahan Pemberi Ketatalaksanaan Pelayanan Perizinan",\N,\N,\N,\N,"Y","6"
"350112006","350112","Analis Dukungan Operasi Narkokotika",\N,\N,\N,\N,"Y","7"
"350112005","350112","Analis Standar Biaya",\N,\N,\N,\N,"Y","7"
"350112004","350112","Analis Manajemen Perkantoran",\N,\N,\N,\N,"Y","7"
"350112003","350112","Analis Kebijakan Sarana Operasi",\N,\N,\N,\N,"Y","7"
"350112002","350112","Analis Hubungan Antar Lembaga",\N,\N,\N,\N,"Y","7"
"350112001","350112","Analis Organisasi dan Tata Laksana",\N,\N,\N,\N,"Y","7"
"350112","3501","Tata Laksana",\N,\N,\N,\N,"Y","0"
"350111039","350111","Registrar",\N,\N,\N,\N,"Y","0"
"350111040","350111","Sekretaris",\N,\N,\N,\N,"Y","6"
"350111041","350111","Teknisi Sandi Bagian Umum Sekretariat Daerah",\N,\N,\N,\N,"Y","5"
"350111034","350111","Penyusun Rencana Kebijakan",\N,\N,\N,\N,"Y","7"
"350111035","350111","Penyusun Rencana Kerja Sekretariat Daerah",\N,\N,\N,\N,"Y","7"
"350111036","350111","Penyusun Risalah",\N,\N,\N,\N,"Y","7"
"350111037","350111","Pramusaji Kepresidenan",\N,\N,\N,\N,"Y","1"
"350111038","350111","Pranata Jamuan",\N,\N,\N,\N,"Y","6"
"350111033","350111","Penyusun Naskah Rapat Pimpinan",\N,\N,\N,\N,"Y","7"
"350111032","350111","Penyiap Bahan Pembinaan Lembaga Sertifikasi Profesi ",\N,\N,\N,\N,"Y","4"
"350111031","350111","Pengolah Data Pelayanan",\N,\N,\N,\N,"Y","6"
"350111030","350111","Pengelola Tata Naskah",\N,\N,\N,\N,"Y","6"
"350111028","350111","Pengelola Serah Simpan Karya Cetak Karya Rekam",\N,\N,\N,\N,"Y","6"
"350111029","350111","Pengelola Surat",\N,\N,\N,\N,"Y","6"
"350111026","350111","Pengelola Dokumen Perjalanan Luar Negeri",\N,\N,\N,\N,"Y","6"
"350111027","350111","Pengelola Persidangan",\N,\N,\N,\N,"Y","6"
"350111025","350111","Pengelola Data Administrasi dan Verifikasi",\N,\N,\N,\N,"Y","6"
"350111024","350111","Pengelola Administrasi Pemerintahan",\N,\N,\N,\N,"Y","6"
"350111021","350111","Pengambil Sampel",\N,\N,\N,\N,"Y","6"
"350111022","350111","Pengawas Operasi Utilitas",\N,\N,\N,\N,"Y","7"
"350111023","350111","Pengelola Administrasi Lembaga Sertifikasi Profesi",\N,\N,\N,\N,"Y","6"
"350111020","350111","Pengadministrasi Umum",\N,\N,\N,\N,"Y","5"
"350111016","350111","Pengadministrasi Program Pemberantasan Penyakit Menular ",\N,\N,\N,\N,"Y","5"
"350111017","350111","Pengadministrasi Rapat",\N,\N,\N,\N,"Y","4"
"350111018","350111","Pengadministrasi Risalah",\N,\N,\N,\N,"Y","5"
"350111019","350111","Pengadministrasi Rumah Tangga Produksi ",\N,\N,\N,\N,"Y","5"
"350111015","350111","Pengadministrasi Program dan Kerjasama",\N,\N,\N,\N,"Y","5"
"350111014","350111","Pengadministrasi Persuratan",\N,\N,\N,\N,"Y","4"
"350111013","350111","Pengadministrasi Perjalanan Dinas Luar Negeri",\N,\N,\N,\N,"Y","5"
"350111012","350111","Pengadministrasi perizinan",\N,\N,\N,\N,"Y","5"
"350111011","350111","Pengadministrasi Pengujian",\N,\N,\N,\N,"Y","5"
"350111010","350111","Pengadministrasi Otonomi Daerah ",\N,\N,\N,\N,"Y","5"
"350111009","350111","Pengadministrasi Contoh Uji ",\N,\N,\N,\N,"Y","5"
"350111008","350111","Penelaah Penerapan dan Pelayanan Teknis",\N,\N,\N,\N,"Y","7"
"350111004","350111","Analis Tata Usaha",\N,\N,\N,\N,"Y","7"
"350111005","350111","Koordinator",\N,\N,\N,\N,"Y","7"
"350111006","350111","Koordinator Penyiapan Naskah",\N,\N,\N,\N,"Y","7"
"350111007","350111","Notulis Rapat",\N,\N,\N,\N,"Y","0"
"350111003","350111","Analis Materi Sidang",\N,\N,\N,\N,"Y","7"
"350111002","350111","Analis Layanan Umum",\N,\N,\N,\N,"Y","7"
"350111001","350111","Ajudan",\N,\N,\N,\N,"Y","5"
"350111","3501","Tata Usaha",\N,\N,\N,\N,"Y","0"
"350110116","350110","Teknisi Sarana dan Prasarana",\N,\N,\N,\N,"Y","5"
"350110115","350110","Teknisi Peralatan, Listrik dan Elektronika",\N,\N,\N,\N,"Y","5"
"350110114","350110","Teknisi Peralatan Kantor",\N,\N,\N,\N,"Y","5"
"350110113","350110","Teknisi Peralatan dan Mesin",\N,\N,\N,\N,"Y","5"
"350110112","350110","Teknisi Pemeliharaan Sarana dan Prasarana",\N,\N,\N,\N,"Y","5"
"350110111","350110","Teknisi Panggung",\N,\N,\N,\N,"Y","5"
"350110110","350110","Teknisi Mesin",\N,\N,\N,\N,"Y","5"
"350110108","350110","Teknisi Listrik dan Jaringan",\N,\N,\N,\N,"Y","5"
"350110109","350110","Teknisi Listrik, Telepon, AC, dan Lift",\N,\N,\N,\N,"Y","5"
"350110107","350110","Teknisi Laboratorium dan Bengkel",\N,\N,\N,\N,"Y","5"
"350110106","350110","Teknisi Laboratorium",\N,\N,\N,\N,"Y","5"
"350110105","350110","Teknisi Elektronik",\N,\N,\N,\N,"Y","5"
"350110104","350110","Pranata Taman Makam Pahlawan ",\N,\N,\N,\N,"Y","6"
"350110103","350110","Pranata Taman",\N,\N,\N,\N,"Y","6"
"350110102","350110","Pranata Barang dan Jasa",\N,\N,\N,\N,"Y","6"
"350110101","350110","Pramu Taman",\N,\N,\N,\N,"Y","1"
"350110100","350110","Pramu Pemakaman",\N,\N,\N,\N,"Y","1"
"350110099","350110","Pramu Kebersihan",\N,\N,\N,\N,"Y","1"
"350110098","350110","Petugas Penggandaan",\N,\N,\N,\N,"Y","3"
"350110097","350110","Petugas Pengambil Contoh",\N,\N,\N,\N,"Y","3"
"350110096","350110","Perancang Kebijakan Pengadaan Barang/ Jasa",\N,\N,\N,\N,"Y","7"
"350110095","350110","Perancang Desain Pameran",\N,\N,\N,\N,"Y","7"
"350110093","350110","Penyusun Rencana Pengadaan Sarana dan Prasarana",\N,\N,\N,\N,"Y","7"
"350110094","350110","Perancang Bahan Partisipasi",\N,\N,\N,\N,"Y","7"
"350110091","350110","Penyusun Rencana Kebutuhan Sarana dan Prasarana",\N,\N,\N,\N,"Y","7"
"350110092","350110","Penyusun Rencana Keuangan dan Barang Milik Negara",\N,\N,\N,\N,"Y","7"
"350110089","350110","Penyusun Rencana Kebutuhan Logistik",\N,\N,\N,\N,"Y","7"
"350110090","350110","Penyusun Rencana Kebutuhan Rumah Tangga dan Perlengkapan",\N,\N,\N,\N,"Y","7"
"350110088","350110","Penyusun Rencana Hasil Telaahan Usul Penghapusan Barang",\N,\N,\N,\N,"Y","7"
"350110087","350110","Penyusun Kebutuhan Barang Inventaris",\N,\N,\N,\N,"Y","7"
"350110086","350110","Penjaga Taman Makam Pahlawan",\N,\N,\N,\N,"Y","3"
"350110085","350110","Penjaga Asrama",\N,\N,\N,\N,"Y","3"
"350110081","350110","Pengolah Data Kebijakan Klasifikasi Barang",\N,\N,\N,\N,"Y","6"
"350110084","350110","Penilai Teknika",\N,\N,\N,\N,"Y","7"
"350110083","350110","Penilai Perbekalan",\N,\N,\N,\N,"Y","7"
"350110082","350110","Pengolah Makanan",\N,\N,\N,\N,"Y","6"
"350110080","350110","Pengemudi VIP",\N,\N,\N,\N,"Y","3"
"350110079","350110","Pengemudi Pengawal Tahanan",\N,\N,\N,\N,"Y","3"
"350110075","350110","Pengemudi",\N,\N,\N,\N,"Y","3"
"350110076","350110","Pengemudi Ambulan",\N,\N,\N,\N,"Y","4"
"350110077","350110","Pengemudi Kenegaraan",\N,\N,\N,\N,"Y","3"
"350110078","350110","Pengemudi Mobil Pemadam Kebakaran",\N,\N,\N,\N,"Y","4"
"350110074","350110","Pengembang Sarana dan Prasarana",\N,\N,\N,\N,"Y","6"
"350110073","350110","Pengelola Wisma",\N,\N,\N,\N,"Y","6"
"350110072","350110","Pengelola Unit Layanan Pengadaan",\N,\N,\N,\N,"Y","6"
"350110070","350110","Pengelola Tata Bangunan Umum",\N,\N,\N,\N,"Y","6"
"350110071","350110","Pengelola Tempat Uji Kompetensi",\N,\N,\N,\N,"Y","6"
"350110069","350110","Pengelola Tata Bangunan Pemerintah",\N,\N,\N,\N,"Y","6"
"350110066","350110","Pengelola Sarana Perindustrian",\N,\N,\N,\N,"Y","6"
"350110067","350110","Pengelola Sarana Prasarana Rumah Tangga Dinas",\N,\N,\N,\N,"Y","6"
"350110068","350110","Pengelola Sarana Wisata",\N,\N,\N,\N,"Y","6"
"350110065","350110","Pengelola Sarana Penyelidikan Geologi",\N,\N,\N,\N,"Y","6"
"350110064","350110","Pengelola Sarana Penelitian dan Pengembangan Energi dan Sumber Daya Mineral ",\N,\N,\N,\N,"Y","6"
"350110063","350110","Pengelola Sarana Pembibitan dan Penghijauan",\N,\N,\N,\N,"Y","6"
"350110062","350110","Pengelola Sarana Operasi",\N,\N,\N,\N,"Y","6"
"350110061","350110","Pengelola Sarana Olahraga",\N,\N,\N,\N,"Y","6"
"350110060","350110","Pengelola Sarana Kursus dan Pelatihan",\N,\N,\N,\N,"Y","6"
"350110059","350110","Pengelola Sarana Kesehatan Lingkungan",\N,\N,\N,\N,"Y","6"
"350110058","350110","Pengelola Sarana IPTEK",\N,\N,\N,\N,"Y","6"
"350110057","350110","Pengelola Sarana dan Prasarana Taman",\N,\N,\N,\N,"Y","6"
"350110056","350110","Pengelola Sarana dan Prasarana Sumber Daya Alam",\N,\N,\N,\N,"Y","6"
"350110055","350110","Pengelola Sarana dan Prasarana Pendidikan Non Formal dan Informal",\N,\N,\N,\N,"Y","6"
"350110054","350110","Pengelola Sarana dan Prasarana Pendidikan Menengah",\N,\N,\N,\N,"Y","6"
"350110053","350110","Pengelola Sarana dan Prasarana Pendidikan Dasar",\N,\N,\N,\N,"Y","6"
"350110047","350110","Pengelola Penataan Sarana dan Prasarana",\N,\N,\N,\N,"Y","6"
"350110048","350110","Pengelola Sampah",\N,\N,\N,\N,"Y","6"
"350110049","350110","Pengelola Sampel Pengujian",\N,\N,\N,\N,"Y","6"
"350110050","350110","Pengelola Sarana dan Prasarana Kantor",\N,\N,\N,\N,"Y","6"
"350110051","350110","Pengelola Sarana dan Prasarana Pemakaman Umum",\N,\N,\N,\N,"Y","6"
"350110045","350110","Pengelola Lembaga Sertifikasi",\N,\N,\N,\N,"Y","6"
"350110052","350110","Pengelola Sarana dan Prasarana Pembelajaran",\N,\N,\N,\N,"Y","6"
"350110046","350110","Pengelola Pemanfaatan Barang Milik Daerah",\N,\N,\N,\N,"Y","6"
"350110044","350110","Pengelola Layanan Pengadaan Secara Elektronik ",\N,\N,\N,\N,"Y","6"
"350110040","350110","Pengelola Kendaraan",\N,\N,\N,\N,"Y","6"
"350110042","350110","Pengelola Laboboratorium",\N,\N,\N,\N,"Y","6"
"350110043","350110","Pengelola Layanan Pengadaan",\N,\N,\N,\N,"Y","6"
"350110041","350110","Pengelola Kendaraan dan Perjalanan Dinas",\N,\N,\N,\N,"Y","6"
"350110037","350110","Pengelola Instalasi",\N,\N,\N,\N,"Y","6"
"350110038","350110","Pengelola Instalasi Air dan Listrik",\N,\N,\N,\N,"Y","6"
"350110039","350110","Pengelola Kartu Pengenal Nomor Pokok Wajib Pajak Daerah",\N,\N,\N,\N,"Y","6"
"350110036","350110","Pengelola Fasilitas Pengujian, Pemeriksa dan Perawatan",\N,\N,\N,\N,"Y","6"
"350110035","350110","Pengelola Data Pengkajian dan Perawatan",\N,\N,\N,\N,"Y","6"
"350110034","350110","Pengelola Data Partisipasi",\N,\N,\N,\N,"Y","6"
"350110033","350110","Pengelola Data Observasi",\N,\N,\N,\N,"Y","6"
"350110032","350110","Pengelola Barang Milik Negara",\N,\N,\N,\N,"Y","6"
"350110030","350110","Pengelola Asrama",\N,\N,\N,\N,"Y","6"
"350110031","350110","Pengelola Bangunan Gedung",\N,\N,\N,\N,"Y","6"
"350110029","350110","Pengawas Sarana Bengkel",\N,\N,\N,\N,"Y","7"
"350110027","350110","Pengawas Barang Beredar dan Jasa",\N,\N,\N,\N,"Y","7"
"350110028","350110","Pengawas Resi Gudang",\N,\N,\N,\N,"Y","7"
"350110023","350110","Pengadministrasi Sarana dan Prasarana",\N,\N,\N,\N,"Y","5"
"350110026","350110","Pengamat Perbekalan",\N,\N,\N,\N,"Y","7"
"350110025","350110","Pengadministrasi Tempat Pembuangan Akhir ",\N,\N,\N,\N,"Y","5"
"350110024","350110","Pengadministrasi Teknis Pemeriksaan dan Perawatan Kendaraan Bermotor",\N,\N,\N,\N,"Y","5"
"350110022","350110","Pengadministrasi Pemeliharaan Gedung Kantor",\N,\N,\N,\N,"Y","5"
"350110021","350110","Pengadministrasi LPSE",\N,\N,\N,\N,"Y","5"
"350110019","350110","Penelaah Data Pengendalian Bahan Baku",\N,\N,\N,\N,"Y","7"
"350110020","350110","Penelaah Kebijakan Pengadaan Barang/Jasa",\N,\N,\N,\N,"Y","7"
"350110018","350110","Penata Kendaraan Dinas",\N,\N,\N,\N,"Y","6"
"350110017","350110","Operator Roodsweeper",\N,\N,\N,\N,"Y","3"
"350110016","350110","Operator Mesin",\N,\N,\N,\N,"Y","3"
"350110015","350110","Kustodian Kekayaan Negara",\N,\N,\N,\N,"Y","0"
"350110014","350110","Koordinator Pergudangan",\N,\N,\N,\N,"Y","7"
"350110011","350110","Analis Tata Pameran",\N,\N,\N,\N,"Y","7"
"350110012","350110","Asisten Pelelang",\N,\N,\N,\N,"Y","4"
"350110013","350110","Desainer Interior",\N,\N,\N,\N,"Y","5"
"350110010","350110","Analis Tanaman Hias dan Tanaman Koleksi",\N,\N,\N,\N,"Y","7"
"350110009","350110","Analis Taman",\N,\N,\N,\N,"Y","7"
"350110008","350110","Analis Standard Harga",\N,\N,\N,\N,"Y","7"
"350110007","350110","Analis Standar Mutu Bahan dan Peralatan",\N,\N,\N,\N,"Y","7"
"350110006","350110","Analis Sarana Riset",\N,\N,\N,\N,"Y","7"
"350110005","350110","Analis Pengelolaan Aset Surat Berharga Syariah Negara",\N,\N,\N,\N,"Y","7"
"350110002","350110","Analis Desain Pameran",\N,\N,\N,\N,"Y","7"
"350110003","350110","Analis Kebijakan Barang Milik Negara ",\N,\N,\N,\N,"Y","7"
"350110004","350110","Analis Kebijakan Klasifikasi Barang",\N,\N,\N,\N,"Y","7"
"350110","3501","Perlengkapan",\N,\N,\N,\N,"Y","0"
"350110001","350110","Analis Aset Negara",\N,\N,\N,\N,"Y","7"
"350109057","350109","Satuan Pelaksana Sistem Pengendalian Internal",\N,\N,\N,\N,"Y","6"
"350109054","350109","Penyusun Rencana Tindak Lanjut dan Hasil Pengawasan",\N,\N,\N,\N,"Y","7"
"350109056","350109","Quality Assurance Supervisor",\N,\N,\N,\N,"Y","0"
"350109055","350109","Petugas Penindakan",\N,\N,\N,\N,"Y","3"
"350109053","350109","Penyusun Rencana Pengendalian Pelaksanaan Anggaran",\N,\N,\N,\N,"Y","7"
"350109052","350109","Penyusun Rencana Pengawasan",\N,\N,\N,\N,"Y","7"
"350109051","350109","Penyusun Rencana Pencegahan dan Penindakan Pelanggaran",\N,\N,\N,\N,"Y","7"
"350109050","350109","Penyusun Perkembangan Transaksi dan Laporan",\N,\N,\N,\N,"Y","7"
"350109049","350109","Penyusun Penerapan Standar Sukarela dan Penanganan Pengaduan",\N,\N,\N,\N,"Y","7"
"350109046","350109","Penyuluh Pelaporan dan Transaksi Keuangan",\N,\N,\N,\N,"Y","7"
"350109047","350109","Penyusun Bahan Audit Laboratorium",\N,\N,\N,\N,"Y","7"
"350109048","350109","Penyusun Bahan Laporan Akuntabilitas Lembaga Keagamaan",\N,\N,\N,\N,"Y","7"
"350109045","350109","Pengolah Data Tindak Lanjut Pemeriksaan",\N,\N,\N,\N,"Y","6"
"350109044","350109","Pengolah Data Satuan Pengawas Internal",\N,\N,\N,\N,"Y","6"
"350109043","350109","Pengolah Data Penyidikan dan Barang Hasil Penindakan",\N,\N,\N,\N,"Y","6"
"350109042","350109","Pengolah Data Penindakan dan Sarana Operasi",\N,\N,\N,\N,"Y","6"
"350109039","350109","Pengolah Data Investigasi Internal",\N,\N,\N,\N,"Y","6"
"350109040","350109","Pengolah Data Kebijakan Penindakan",\N,\N,\N,\N,"Y","6"
"350109041","350109","Pengolah Data Pembayaran Perhitungan Pihak Ketiga dan Penyelesaian Tuntutan Ganti Rugi ",\N,\N,\N,\N,"Y","6"
"350109038","350109","Pengolah Data Dukungan Pengawasan",\N,\N,\N,\N,"Y","6"
"350109037","350109","Pengolah Data Administrasi Pemeriksaan",\N,\N,\N,\N,"Y","6"
"350109035","350109","Pengelola Tuntutan Perbendaharaan dan Temuan Ganti Rugi",\N,\N,\N,\N,"Y","6"
"350109036","350109","Pengolah Bahan laporan Hasil Audit",\N,\N,\N,\N,"Y","6"
"350109034","350109","Pengelola Penyelesaian Hasil Pengawasan",\N,\N,\N,\N,"Y","6"
"350109033","350109","Pengelola Pengendalian, Monitoring dan Evaluasi Pembangunan",\N,\N,\N,\N,"Y","6"
"350109030","350109","Pengelola Pemantauan",\N,\N,\N,\N,"Y","6"
"350109031","350109","Pengelola Pengawasan",\N,\N,\N,\N,"Y","6"
"350109032","350109","Pengelola Pengendalian Masyarakat",\N,\N,\N,\N,"Y","6"
"350109029","350109","Pengelola Pelanggaran Peraturan Daerah",\N,\N,\N,\N,"Y","6"
"350109026","350109","Pengelola Data Laporan dan Pengaduan",\N,\N,\N,\N,"Y","6"
"350109027","350109","Pengelola Data Temuan Pengawasan",\N,\N,\N,\N,"Y","6"
"350109028","350109","Pengelola Evaluasi Tindak Lanjut Laporan Hasil Pemeriksaan",\N,\N,\N,\N,"Y","6"
"350109025","350109","Pengelola Data Administrasi dan Bimbingan Pemeriksaan",\N,\N,\N,\N,"Y","6"
"350109024","350109","Pengelola Akuntabilitas",\N,\N,\N,\N,"Y","6"
"350109022","350109","Pengamat Operasi dan Pemeliharaan",\N,\N,\N,\N,"Y","7"
"350109023","350109","Pengawas Pelaporan Transaksi Keuangan",\N,\N,\N,\N,"Y","7"
"350109020","350109","Pemeriksa Transaksi Keuangan",\N,\N,\N,\N,"Y","7"
"350109021","350109","Penelaah Laporan Hasil Pemeriksaan dan Kerugian Negara",\N,\N,\N,\N,"Y","7"
"350109018","350109","Analis Penyelesaian Laporan Hasil Pemeriksaan",\N,\N,\N,\N,"Y","7"
"350109019","350109","Analis Tindak Lanjut Laporan Hasil Pemeriksaan",\N,\N,\N,\N,"Y","7"
"350109016","350109","Analis Pengaduan Pemerintahan",\N,\N,\N,\N,"Y","7"
"350109017","350109","Analis Pengawasan Intern Pemerintah",\N,\N,\N,\N,"Y","7"
"350109015","350109","Analis Pemeriksaan Bukti Permulaan",\N,\N,\N,\N,"Y","7"
"350109014","350109","Analis Pembayaran Perhitungan Pihak Ketiga dan Penyelesaian Tuntutan Ganti Rugi",\N,\N,\N,\N,"Y","7"
"350109013","350109","Analis Pemantauan Sistem Keuangan",\N,\N,\N,\N,"Y","7"
"350109012","350109","Analis Pelanggaran Kode Etik dan Pedoman Perilaku Hakim",\N,\N,\N,\N,"Y","7"
"350109011","350109","Analis Pelanggaran Disiplin",\N,\N,\N,\N,"Y","7"
"350109010","350109","Analis Manajemen Monitoring dan Pengendalian Kekambuhan dan Wajib Lapor",\N,\N,\N,\N,"Y","7"
"350109008","350109","Analis Laporan Hasil Pelaporan",\N,\N,\N,\N,"Y","7"
"350109009","350109","Analis laporan Hasil Pengawasan",\N,\N,\N,\N,"Y","7"
"350109006","350109","Analis Kebijakan Audit",\N,\N,\N,\N,"Y","7"
"350109007","350109","Analis laporan Hasil Audit",\N,\N,\N,\N,"Y","7"
"350109005","350109","Analis Kapasitas Pengawas",\N,\N,\N,\N,"Y","7"
"350109004","350109","Analis Hasil Pengawasan dan Pengaduan Masyarakat",\N,\N,\N,\N,"Y","7"
"350109003","350109","Analis Hasil Penanganan Pelanggaran",\N,\N,\N,\N,"Y","7"
"350109002","350109","Analis Dukungan Pengawasan",\N,\N,\N,\N,"Y","7"
"350109","3501","Pengawasan",\N,\N,\N,\N,"Y","7"
"350109001","350109","Analis bidang Pengawasan",\N,\N,\N,\N,"Y","7"
"350108025","350108","Pengevaluasi Program dan Kinerja",\N,\N,\N,\N,"Y","7"
"350108026","350108","Penyusun Laporan Kebijakan",\N,\N,\N,\N,"Y","7"
"350108027","350108","Penyusun Rencana Inspeksi dan Verifikasi",\N,\N,\N,\N,"Y","7"
"350108022","350108","Pengelola Program dan Laporan",\N,\N,\N,\N,"Y","6"
"350108023","350108","Pengelola Rencana Pemerintahan Umum",\N,\N,\N,\N,"Y","6"
"350108024","350108","Pengevaluasi Ketertelusuran Standar Fisik",\N,\N,\N,\N,"Y","7"
"350108021","350108","Pengelola Pengembangan Otonomi Daerah",\N,\N,\N,\N,"Y","6"
"350108020","350108","Pengelola Pengembangan Manajemen Sekolah",\N,\N,\N,\N,"Y","6"
"350108019","350108","Pengelola Pelaporan Keuangan Daerah",\N,\N,\N,\N,"Y","6"
"350108017","350108","Pengelola Monitoring dan Evaluasi",\N,\N,\N,\N,"Y","6"
"350108018","350108","Pengelola Monitoring dan Evaluasi, Penyelenggaraan Pemerintahan Desa",\N,\N,\N,\N,"Y","6"
"350108016","350108","Pengelola laporan Penyelenggaraan Pemerintahan Daerah ",\N,\N,\N,\N,"Y","6"
"350108015","350108","Pengelola laporan Keuangan",\N,\N,\N,\N,"Y","6"
"350108014","350108","Pengelola Laporan Harta Kekayaan Penyelenggara Negara ",\N,\N,\N,\N,"Y","6"
